rule_id,general_rule,frequency,confidence,source_documents
rule_378,"{'rule_id': 'R12', 'category': 'Exclusions', 'description': 'Ignore late fees'}",3,0.84,Copy of Merchant Info Sheet - OpenClinica; MIS Trustero; Valence MIS
rule_379,"{'rule_id': 'R13', 'category': 'Integration Items', 'description': 'Match language of item name to available integration items. If no clear match available, leave blank'}",2,0.92,MIS Trustero; [DRAFT] Trustero MIS
rule_380,"{'rule_id': 'R14', 'category': 'Defaults', 'description': 'Default Service Term: 1 Year if none listed'}",6,0.8849999999999999,MIS Trustero; Eino Merchant Info Sheet; Merchant Info Sheet - Operator.ai; in.beat Merchant Info Sheet
rule_382,"{'rule_id': 'R1', 'category': 'Tax', 'description': 'Collections and collections tracking do not charge tax', 'explicit': True}",4,0.75,MIS Trustero
rule_385,System must support annual and multi-year contract structures,13,0.8461538461538461,Merchant Info Sheet - Enzy(1); Tabs + Human Merchant Info Sheet_; Loanbeam Merchant Info Sheet; Tabs + Human Merchant Info Sheet_(1); MIS for Darkroom Studios; Rewst Merchant Info Sheet_; Augment Merchant Info Sheet_; 2X + Intelligent Demand MIS; Hanover Merchant Info Sheet - Template; Merchant Info Sheet - Tailorbird; MIS_ Siteline
rule_386,All customers must be created within Tabs system,8,0.85125,Tabs MIS for Quotapath; Tabs + Human Merchant Info Sheet_; Loanbeam Merchant Info Sheet; Tabs + Human Merchant Info Sheet_(1); Merchant Info Sheet - Rox; Merchant Info Sheet - Rox(1); Merchant Info Sheet_ Cognition AI
rule_387,"Data consolidation must include Ironclad, Salesforce, and Google Drive sources",2,0.92,Tabs + Human Merchant Info Sheet_; Tabs + Human Merchant Info Sheet_(1)
rule_388,"Reporting must include revenue slicing by product and customer, deferred revenue reconciliation, AR aging, and FP&A support",2,0.885,Loanbeam Merchant Info Sheet; Tabs + Human Merchant Info Sheet_(1)
rule_389,"Key stakeholders must include Accountant, CFO, Controller, and System Integrator",4,0.8675,Merchant Info Sheet - Volta(1); Revolution Parts (RevParts) Merchant Info Sheet_; Medicom Merchant Info Sheet_; Tabs + Human Merchant Info Sheet_(1)
rule_390,"Tabs automates invoicing, dunning, and revenue recognition with full bidirectional sync to NetSuite",3,0.8166666666666668, Merchant Info Sheet - APIsec; Tabs + Human Merchant Info Sheet_; Tabs + Human Merchant Info Sheet_(1)
rule_391,Integration with Ironclad Salesforce is required for contract management,3,0.7833333333333333,Tabs + Human Merchant Info Sheet_; Knowde - Merchant Info Sheet; Tabs + Human Merchant Info Sheet_(1)
rule_392,System must support invoice scheduling and calculations,17,0.8394117647058822,MIS_ Crelate; Tabs + Human Merchant Info Sheet_; Loanbeam Merchant Info Sheet; Tabs + Human Merchant Info Sheet_(1); MIS_ Blumira; Copy of Merchant Info Sheet_ Cognition AI; Sanveo Merchant Info Sheet; MIS_ Juniper; Hanover Merchant Info Sheet - Template;  Merchant Info Sheet - Motivity; Merchant Info Sheet - Welcome Home Software; Merchant Info Sheet_ Cognition AI; Tabs MIS for Keen Decision Systems
rule_393,Event type should match the role name listed in the contract,23,0.8513043478260872,Glacier Historical Invoices MIS [Deprecated - Do Not Use]; Snapdocs MIS; Merchant Info Sheet - Sprinto; OLD MIS; Merchant Info Sheet - Alvys; Captivated MIS; Plenful MIS Template; Tabs x Responsive _ MIS; Lakera MIS_; SafelyYou MIS; Merchant Info Sheet - Notabene; Fingerprint MIS; Revolution Parts (RevParts) Merchant Info Sheet_; MIS_Fynn(1); [DRAFT] 2X MIS; Merchant Info Sheet - Hylaine(1); Tennr MIS; Coworks MIS; Merchant Info Sheet - Hylaine; MIS_ Truepic; MIS - Primary Management; Glacier MIS
rule_394,"If start date is 'TBD', default to signature date",7,0.8614285714285714,MIS_ Taktile; Merchant Info Sheet - Coalesce (Current); Merchant Info Sheet_ Respondology; Merchant Info Sheet_ Respondology(1);  Merchant Info Sheet - Motivity; Plenful MIS Template; MIS Attentive Inc
rule_395,Months of Service should use the contract term length stated in Subscription and Payments section,9,0.8433333333333333,Arcee AI - Merchant Info Sheet(1); Merchant Info Sheet - Corvus Robotics; Merchant Info Sheet - Numeric; MIS_ Blumira; Merchant Info Sheet - OpenClinica; Merchant Info Sheet - Notabene; MIS_ Truepic; Capitalize MIS; Plenful MIS Template
rule_396,Frequency should align with the payment cadence in the subscription and payments section,2,0.835,Tabs x Responsive _ MIS; Plenful MIS Template
rule_398,Product fees table pricing must be modified based on billing cadence category,2,0.8,MIS_ Blumira; Plenful MIS Template
rule_402,Events should exist or be created if none make sense,3,0.7733333333333334,Flatfile MIS; Merchant Info Sheet - OpenClinica; Plenful MIS Template
rule_407,Usage AI threshold amount must match the upfront BT amount,3,0.84,Flatfile MIS; Merchant Info Sheet - Lawtrades(1)
rule_410,For prepaid invoicing: select 'Has Threshold' and set threshold period to full service term,2,0.835,PowerUp Sports MIS (Beacon); Flatfile MIS
rule_412,Threshold amount should equal subtotal amount (multiply by service period months if monthly),2,0.82,Flatfile MIS; MIS_ Bland
rule_413,Always turn on 'charges overages' for usage AI,2,0.82,Flatfile MIS; MIS_ Bland
rule_418,Usage events must be mapped to 'usage' revenue category,11,0.8327272727272728,MIS_ Cape; MIS for Milk Moovement; MIS_Fynn; Flatfile MIS; Coworks MIS; Joor Merchant Info Sheet_; [EXTERNAL] Haus Merchant Info Sheet - Template; Pipe17 MIS_
rule_422,Create customer only if it doesn't already exist (should exist),3,0.84,Glacier Historical Invoices MIS [Deprecated - Do Not Use]; Flatfile MIS; MIS_ Anrok
rule_423,BTs are typically found in Cloud Service Fees table,2,0.85,PowerUp Sports MIS (Beacon); Flatfile MIS
rule_424,Do not create separate BTs for discounts - use in-line discounting with 'Add discount' button,2,0.835,Flatfile MIS; MavenAGI Merchant Info Sheet_
rule_426,Billing Start Date: found in 'Subscription Start Date' section,2,0.885,Flatfile MIS; 2X + Intelligent Demand MIS
rule_428,Frequency: check 'invoice period' or 'billing terms' section (default to annually upfront if none),2,0.85,Flatfile MIS
rule_433,"Divide prices by appropriate frequency (e.g., quarterly = divide by 4)",2,0.8,Flatfile MIS; MIS_ Bland
rule_434,Usage BTs default to monthly,2,0.85,Merchant Info Sheet - Hylaine(1); Flatfile MIS
rule_436,"Importer Pro SKU: FLAT BT but NOT a Usage BT, follows frequency from Billing Terms section",3,0.9166666666666666,Merchant Info Sheet - Inspiren; Flatfile MIS; Merchant Info Sheet - Inspiren (OLD - IGNORE)
rule_437,Quantity: use listed amount in table,2,0.885,Flatfile MIS; Aleph Labs Inc MIS_
rule_440,Check item description for billing instructions,2,0.85,Flatfile MIS; Maximor Merchant Info Sheet
rule_443,Invoice dates must be back-dated to the final day of the month,27,0.8455555555555557,Wild Fruit- MIS(1); Merchant Info Sheet_ Counslr; Flatfile MIS; OLD MIS; Alkira _ Merchant Info Sheet; Merchant Info Sheet - Welcome Home Software; Valence MIS; Aquabyte Merchant Info Sheet; Propel MIS; Merchant Info Sheet - Numeric; Instil MIS; SafelyYou MIS; MIS_Fynn(1); Merchant Info Sheet - Xeal(1); MIS_Fynn; Instil MIS(1);  Autumn _ Tabs Merchant Info Sheet; TIFIN @ Work MIS; TIFIN @ Work MIS(1); Enigma _ Tabs_ MIS; Kat_s [MAKE A COPY DO NOT EDIT] Merchant Info Sheet - Template; Alium Merchant Info Sheet_; Tenant -- Merchant Info Sheet; Wild Fruit- MIS; IUNU Merchant Info Sheet; Glacier MIS; MIS Attentive Inc
rule_444,Implementation team fills Merchant Calls section prior to go-live,13,0.8200000000000001,Arist MIS(1); AlphaAI Technologies DBA Tavily MIS; Tabs x Responsive _ MIS; Lakera MIS_; Flatfile MIS; MIS_ Niche; MIS_ Bland; MIS Template [12.22.24 Amended]; MIS_Fynn(1); Glacier MIS; Pipe17 MIS_; ENFOS MIS
rule_445,Document merchant billing structure information,6,0.745,Merchant Info Sheet - Satisfi Labs; Haus Merchant Info Sheet - Template; MIS_ Tangram Vision; FIF MIS; [EXTERNAL] Haus Merchant Info Sheet - Template; Pipe17 MIS_
rule_446,Document must identify key POC (buyer/decision maker),6,0.8333333333333334,Merchant Info Sheet - MidwayPlus; MIS_ Tangram Vision; StrongArm MIS (real one); Merchant Info Sheet - Alvys; Confido MIS; StrongArm MIS (real one)(1)
rule_448,Bridget handles contract management and tracks design/engineering service hours for invoicing,3,0.8166666666666668,MIS - Primary Lab; MIS - Primary Management(1); MIS - Primary Management
rule_450,"Standish (Accounting team) handles QBO, collections, dunning, and cash applications",3,0.8166666666666668,MIS - Primary Lab; MIS - Primary Management(1); MIS - Primary Management
rule_451,AE and Implementation Success teams are responsible for filling feature requests and rewatch call information,7,0.8271428571428572,LuxSci MIS(1); Merchant Info Sheet - Lawtrades;  Veruna Merchant Info Sheet_; Merchant Info Sheet - Satisfi Labs(1); TIFIN Merchant Info Sheet_; MIS - Primary Lab; Capitalize MIS(1)
rule_453,"Hourly fee of $125 should be set up as usage type invoicing for monthly, in arrears billing",3,0.85,PowerUp Sports MIS (Beacon); MIS - Primary Lab; MavenAGI Merchant Info Sheet_
rule_455,Use amount and payment terms outlined in contract for executive recruiting fees,4,0.8,Glacier Historical Invoices MIS [Deprecated - Do Not Use]; MIS - Primary Lab; MIS_ Anrok; MIS_ Voxie
rule_458,"{'rule_id': 'R2', 'category': 'Item Naming', 'description': ""Item Name must use the product name from the 'Name' column in pricing tables""}",2,0.835,MIS_ Crelate; MIS_ Teleskope AI
rule_459,"{'rule_id': 'R3', 'category': 'Quantity Extraction', 'description': ""Quantity must be extracted from the 'QTY' column in the contract table""}",2,0.885,MIS_Fynn; MIS_ Crelate
rule_461,"{'rule_id': 'R6', 'category': 'Pricing', 'description': 'Total Price must use the subtotal listed per line item'}",2,0.885,Eino Merchant Info Sheet; MIS_ Crelate
rule_462,"{'rule_id': 'R7', 'category': 'Discount Processing', 'description': 'Discounts must be processed inline as negative billable terms'}",2,0.885,Eino Merchant Info Sheet; MIS_ Crelate
rule_463,"{'rule_id': 'R8', 'category': 'Billing Start Date', 'description': 'Use the explicitly stated Billing Start Date if listed in the contract'}",6,0.8733333333333332,MIS_ Crelate; Merchant Info Sheet - Coalesce (Current); Copy of Merchant Info Sheet - OpenClinica; [EXTERNAL USE] Pragma MIS; Aquabyte Merchant Info Sheet
rule_464,"{'rule_id': 'R10', 'category': 'Term Length', 'description': 'Months of Service should use the term length if stated in the contract'}",2,0.9,MIS_ Crelate; Merchant Info Sheet - Proton(1)
rule_465,"{'rule_id': 'R11', 'category': 'Term Length Default - Subscriptions', 'description': 'For subscription items, default to 12 months if term length is not stated'}",3,0.8966666666666666,[EXTERNAL USE] Pragma MIS; MIS_ Crelate
rule_466,"For subscription lines, use contract billing frequency",5,0.8779999999999999,MIS_ Crelate; Copy of Torch Merchant Info Sheet_; Cortex MIS; MIS_ Flytech; Torch Merchant Info Sheet_(1)
rule_468,"If listed as 'Due upon receipt', use 0 for Net Terms",4,0.85,Instil MIS; MIS_ Crelate; Copy of Dosespot - Merchant Info Sheet_; Captivated MIS
rule_469,Leave Integration Item field blank,8,0.8087500000000001,Merchant Info Sheet - Satisfi Labs; MIS_ Crelate; MIS for Darkroom Studios; Alium Merchant Info Sheet_; Merchant Info Sheet - Alvys; MIS_Fynn(1)
rule_470,No items need to be ignored in these contracts - all listed billable or discounted items should be processed,2,0.8,Copy of Merchant Info Sheet - OpenClinica; MIS_ Crelate
rule_481,Process discounts with discounts on garage,2,0.885,[EXTERNAL USE] Pragma MIS; MIS_ Crelate
rule_482,"System must sync data back to ERP systems (e.g., QuickBooks)",2,0.8,MIS_ Blumira; MIS_ Crelate
rule_484,Workflows must be audit-friendly and compliant,2,0.75,MIS_ Crelate; Joor Merchant Info Sheet_
rule_485,System must handle multiple customer hierarchies,8,0.8475,Ash MIS; MIS_ Crelate; Copy of Merchant Info Sheet - Laurel; MIS_ Niche; MIS_ Blumira; MIS_ Siteline; Valence MIS
rule_486,Integration with QuickBooks requires one-click process capability,3,0.65,MIS_ Juniper; MIS_ Crelate; Merchant Info Sheet - Notabene
rule_487,Legacy data must be pullable during system integration,3,0.8633333333333333,MIS_ Crelate; Merchant Info Sheet - Proton(1); Merchant Info Sheet - Notabene
rule_488,User permissions must be flexible and controllable,3,0.8066666666666666,MavenAGI Merchant Info Sheet_; MIS_ Crelate; Merchant Info Sheet - Notabene
rule_491,HubSpot integration should sync payment data and customer information back to Tabs as source of truth for subscription data,2,0.835,MIS_ Crelate; Merchant Info Sheet_ Luminary(1)
rule_492,Rillet integration should function similar to QBO integration as single source of truth for finance,2,0.835,MIS_ Crelate; MIS_ Truepic
rule_493,Payments portal customization is NOT required for implementation,2,0.75,MIS_ Crelate
rule_494,"Billing frequency options include: annual, quarterly, semi-annual, or monthly",4,0.8425,[Deprecated] Merchant Info Sheet - Template; MIS_ Crelate; H Copy of Merchant Info Sheet - Talkable; Merchant Info Sheet_ Cargado
rule_495,Maintenance fees are sometimes broken out separately from standard fees,4,0.775,2025.03.24 - Proposed Paiv MIS Language; MIS_ Crelate; Regard - Merchant Info Sheet_; Regard - Merchant Info Sheet_(1)
rule_500,Total invoices should be '12',10,0.8440000000000001,MIS_ Crelate; Tabs x Responsive _ MIS; MIS for Darkroom Studios; Coworks MIS; Enigma _ Tabs_ MIS; Merchant Info Sheet - Mode Mobile; 2X + Intelligent Demand MIS; Merchant Info Sheet - Econolite; Merchant Info Sheet - Mode Mobile(1); Merchant Info Sheet_ Counslr(1)
rule_501,Invoice schedules should be automatically generated,4,0.85,BluWave MIS; MIS_ Crelate; Hanover Merchant Info Sheet - Template; 2X + Intelligent Demand MIS
rule_502,Financial systems (Tabs and Rillet) must operate bi-laterally as source of truth,2,0.85,MIS_ Juniper; MIS_ Crelate
rule_503,Invoice payments must be reconciled seamlessly to decrease Days Sales Outstanding (DSO),2,0.885,Merchant Info Sheet - Corvus Robotics; MIS_ Crelate
rule_506,"If contract term not stated clearly, calculate from start and end dates in Order Form",2,0.885,Copy of Torch Merchant Info Sheet_; Merchant Info Sheet - Notabene
rule_507,Quantity is always set to 1,3,0.84,Luxury Presence MIS; Haus Merchant Info Sheet - Template; Merchant Info Sheet - Notabene
rule_510,Annual frequency applies if billing happens once per year,3,0.85,Tennr MIS; Merchant Info Sheet - Notabene
rule_516,Merchant temperament and relationship information must be documented,18,0.8094444444444444,Merchant Info Sheet - GenLogs; Copy of Dosespot - Merchant Info Sheet_; Kat_s [MAKE A COPY DO NOT EDIT] Merchant Info Sheet - Template; Ivo- Merchant Info Sheet_; Merchant Info Sheet - Notabene; Instil MIS(1); MIS_ Saltmine + Changing workplace; Merchant Info Sheet - Alvys; Further MIS;  Merchant Info Sheet - LightLabs; Merchant Info Sheet - Five Sigma Labs; TIFIN Merchant Info Sheet_; Merchant Info Sheet - Harness Wealth; Merchant Info Sheet - Rox(1); Merchant Info Sheet - Xeal; MIS Attentive Inc
rule_517,"For quarterly invoices, divide annual total by 4",3,0.84,MavenAGI Merchant Info Sheet_; Tennr MIS; Merchant Info Sheet - Notabene
rule_518,Overages should only be processed as BT if contract includes pre-purchased units as part of flat fee product,3,0.8966666666666666,Merchant Info Sheet - Notabene; AlphaAI Technologies DBA Tavily MIS; Merchant Info Sheet - Mesh
rule_521,Additional jurisdictions should be usage BT when included as part of Product Package,2,0.885,Merchant Info Sheet - Notabene; Merchant Info Sheet - Mesh
rule_524,Customer name is the first bolded line in the invoice,2,0.8,Haus Merchant Info Sheet - Template; Merchant Info Sheet - Notabene
rule_525,Use 'Bill to Address' for billing address,2,0.885,SafelyYou MIS; Merchant Info Sheet - Notabene
rule_529,Integration item for Fireblocks: platform fees,2,0.865,Merchant Info Sheet - Proton(1); Merchant Info Sheet - Notabene
rule_531,Subscription start and end dates are noted in the description and should be used for billing dates,2,0.885,Merchant Info Sheet - Notabene; Torch Merchant Info Sheet_(1)
rule_533,Implementation team is responsible for filling billing model section,15,0.8193333333333332,Merchant Info Sheet - MidwayPlus; BluWave MIS; Merchant Info Sheet - Airops_(1); Tabs MIS for Together AI; Merchant Info Sheet - Notabene;  Veruna Merchant Info Sheet_; MIS_ Saltmine + Changing workplace;  Autumn _ Tabs Merchant Info Sheet; OLD MIS; TIFIN @ Work MIS(1); Merchant Info Sheet - Five Sigma Labs; Wild Fruit- MIS; Capitalize MIS(1); Merchant Info Sheet - Marvin
rule_534,Notifications should be sent to Messari internal merchant channel,7,0.7742857142857144,Arcee AI - Merchant Info Sheet(1); Ivo- Merchant Info Sheet_; Lakera MIS_; Merchant Info Sheet - Notabene; MIS Search Engine Template; Merchant Info Sheet_ Luminary; Arcee AI - Merchant Info Sheet
rule_537,Solution must minimize engineering lift for client technical teams,2,0.885,MIS_ Blumira; Merchant Info Sheet - Notabene
rule_538,Platform must provide single source of truth for financial data,5,0.8779999999999999,Merchant Info Sheet - Corvus Robotics; MIS_ Zamp; Tabs MIS for WEVO; Merchant Info Sheet - Notabene
rule_539,System must integrate with Stripe for PLG motion support,4,0.885, Merchant Info Sheet - Motivity; MIS_ Blumira;  Merchant Info Sheet - APIsec; Merchant Info Sheet - Notabene
rule_540,Solution must support B2B sales-led growth (SLG) workflows,5,0.8779999999999999,Merchant Info Sheet - Beacon Software; Merchant Info Sheet - Digitalzone; Merchant Info Sheet - Notabene; Arist MIS(1)
rule_545,Decisions should be consensus-based rather than forced on engineering team,2,0.885,Merchant Info Sheet - Notabene; Merchant Info Sheet - Extole (AE- Ally) - CW 9.23.25
rule_549,System must ensure data consistency and integrity across billing operations,2,0.885,MIS_ Blumira; Merchant Info Sheet - Notabene
rule_554,HubSpot CRM must integrate with Chargebee and contract vendors,4,0.85,Merchant Info Sheet - Beacon Software; Tabs + Human Merchant Info Sheet_; Merchant Info Sheet - Notabene; MIS_ Truepic
rule_560,Pricing flexibility must be supported beyond rigid subscription models,2,0.92,Tabs + Human Merchant Info Sheet_; Merchant Info Sheet - Notabene
